198 9492
177 72 41
87 118 78
152 23 75
11 60 74
50 122 14
182 130 41
110 162 2
143 64 5
105 12 42
7 88 87
1 138 10
59 134 68
192 100 61
84 20 100
13 44 2
18 118 65
16 153 31
173 189 25
46 66 70
187 149 49
66 145 11
186 30 67
198 124 91
118 60 65
97 111 5
191 20 68
141 99 55
40 100 46
165 14 95
171 104 10
78 121 22
33 40 66
62 166 21
101 99 57
53 191 7
38 140 63
160 38 26
91 121 94
188 187 21
50 63 63
97 141 5
157 84 56
113 55 55
142 66 60
106 160 62
115 126 27
114 93 85
81 70 58
18 76 81
104 101 100
167 185 7
86 23 35
158 176 56
1 31 18
173 110 58
17 63 60
131 45 27
96 149 43
70 89 6
19 79 96
110 127 34
125 24 63
185 33 58
5 103 27
36 68 58
79 36 45
30 13 100
19 156 50
112 164 31
34 92 94
81 132 10
75 32 19
169 36 60
195 92 76
50 197 39
26 96 86
4 38 52
134 196 69
44 2 44
94 68 10
90 20 28
108 47 47
130 4 79
53 144 29
71 171 48
16 34 5
142 10 77
6 83 58
85 69 16
198 162 49
50 16 85
56 135 2
45 149 67
166 172 81
93 27 69
153 91 57
183 174 19
110 76 82
89 55 22
148 1 54
68 118 53
75 159 100
81 183 69
98 146 42
174 198 9
99 168 91
56 147 12
73 1 15
95 32 33
20 29 76
3 38 4
2 125 40
21 147 92
74 131 98
161 73 63
185 83 13
190 10 82
188 71 37
20 3 23
21 3 84
86 26 36
58 170 53
40 2 8
145 12 80
164 94 2
80 70 57
93 68 83
94 21 32
9 50 33
155 173 45
32 141 32
141 97 75
89 175 73
180 183 56
93 119 21
166 46 76
198 87 9
187 5 100
20 188 82
118 42 33
148 10 8
61 32 33
22 166 55
159 76 53
1 28 59
180 57 65
76 49 70
194 16 80
25 197 96
134 96 93
1 104 54
55 48 79
150 29 99
169 12 79
116 142 64
4 130 17
11 137 70
88 24 81
92 75 68
83 14 14
185 152 18
181 71 88
173 107 28
50 31 59
60 39 25
